X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
1.263407,52.1512155,0,0,1211,53,2020/12/30 14:26:02+00,,,,speed: 2.4,,,,,,,,,,,,,,,,,
1.26329,52.1511873,0,0,1212,52,2020/12/30 14:26:06+00,,,,speed: 2.2,,,,,,,,,,,,,,,,,
1.2632503,52.1511671,0,0,1213,51,2020/12/30 14:26:11+00,,,,speed: 1.3,,,,,,,,,,,,,,,,,
1.2631333,52.1511346,0,0,1214,52,2020/12/30 14:26:15+00,,,,speed: 2.1,,,,,,,,,,,,,,,,,
1.263023,52.1511086,0,0,1215,51,2020/12/30 14:26:19+00,,,,speed: 1.3,,,,,,,,,,,,,,,,,
1.2630126,52.1510953,0,0,1216,51,2020/12/30 14:26:23+00,,,,speed: 0.5,,,,,,,,,,,,,,,,,
1.2629915,52.151107,0,0,1217,51,2020/12/30 14:26:26+00,,,,speed: 1.6,,,,,,,,,,,,,,,,,
1.262833,52.151071,0,0,1218,50,2020/12/30 14:26:31+00,,,,speed: 2.2,,,,,,,,,,,,,,,,,
1.2627368,52.1510441,0,0,1219,48,2020/12/30 14:26:34+00,,,,speed: 2.4,,,,,,,,,,,,,,,,,
1.2626113,52.1510173,0,0,1220,48,2020/12/30 14:26:38+00,,,,speed: 1.6,,,,,,,,,,,,,,,,,
1.2624643,52.1509881,0,0,1221,49,2020/12/30 14:26:43+00,,,,speed: 1.4,,,,,,,,,,,,,,,,,
1.2624431,52.1509816,0,0,1222,50,2020/12/30 14:26:46+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2624455,52.1509838,0,0,1223,49,2020/12/30 14:26:51+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2624428,52.1509863,0,0,1224,49,2020/12/30 14:26:55+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2624279,52.1509526,0,0,1225,49,2020/12/30 14:26:58+00,,,,speed: 1.4,,,,,,,,,,,,,,,,,
1.2624688,52.150871,0,0,1226,47,2020/12/30 14:27:02+00,176,,,speed: 2.3,,,,,,,,,,,,,,,,,
1.2625033,52.150797,0,0,1227,47,2020/12/30 14:27:06+00,164,,,speed: 1.7,,,,,,,,,,,,,,,,,
1.2625294,52.150733,0,0,1228,46,2020/12/30 14:27:10+00,163,,,speed: 2.2,,,,,,,,,,,,,,,,,
1.262548,52.1506608,0,0,1229,46,2020/12/30 14:27:14+00,169,,,speed: 1.8,,,,,,,,,,,,,,,,,
1.2625955,52.1505771,0,0,1230,45,2020/12/30 14:27:19+00,160,,,speed: 2.1,,,,,,,,,,,,,,,,,
1.2626436,52.1505226,0,0,1231,47,2020/12/30 14:27:23+00,152,,,speed: 1.3,,,,,,,,,,,,,,,,,
1.2626899,52.1504854,0,0,1232,45,2020/12/30 14:27:26+00,143,,,speed: 1.3,,,,,,,,,,,,,,,,,
1.2627283,52.1504055,0,0,1233,48,2020/12/30 14:27:30+00,154,,,speed: 2.0,,,,,,,,,,,,,,,,,
1.2627901,52.1503163,0,0,1234,47,2020/12/30 14:27:35+00,156,,,speed: 2.4,,,,,,,,,,,,,,,,,
1.2628483,52.1502654,0,0,1235,46,2020/12/30 14:27:38+00,148,,,speed: 2.0,,,,,,,,,,,,,,,,,
1.2628483,52.1502654,0,0,1236,46,2020/12/30 14:27:38+00,148,,,speed: 2.0,,,,,,,,,,,,,,,,,
1.2628896,52.1502156,0,0,1237,48,2020/12/30 14:27:43+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2628958,52.1502075,0,0,1238,46,2020/12/30 14:27:46+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2628938,52.1502024,0,0,1239,46,2020/12/30 14:27:51+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2629048,52.1502004,0,0,1240,46,2020/12/30 14:27:54+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.262942,52.1502068,0,0,1241,45,2020/12/30 14:27:59+00,,,,speed: 0.8,,,,,,,,,,,,,,,,,
1.2629296,52.1501986,0,0,1242,48,2020/12/30 14:28:03+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2629306,52.1501988,0,0,1243,49,2020/12/30 14:28:06+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.263093,52.1502269,0,0,1244,47,2020/12/30 14:28:10+00,150,,,speed: 5.1,,,,,,,,,,,,,,,,,
1.263212,52.1502306,0,0,1245,43,2020/12/30 14:28:14+00,100,,,speed: 0.9,,,,,,,,,,,,,,,,,
1.263242,52.1502158,0,0,1246,42,2020/12/30 14:28:19+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2632781,52.1502038,0,0,1247,42,2020/12/30 14:28:22+00,111,,,speed: 1.1,,,,,,,,,,,,,,,,,
1.2632911,52.1502024,0,0,1248,42,2020/12/30 14:28:26+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2632875,52.1501903,0,0,1249,41,2020/12/30 14:28:31+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2632916,52.1501956,0,0,1250,41,2020/12/30 14:28:34+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2632876,52.1501923,0,0,1251,42,2020/12/30 14:28:38+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2632768,52.1501846,0,0,1252,43,2020/12/30 14:28:42+00,,,,speed: 0.4,,,,,,,,,,,,,,,,,
1.2633248,52.1501991,0,0,1253,44,2020/12/30 14:28:46+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2633603,52.1502064,0,0,1254,48,2020/12/30 14:28:50+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2633893,52.1502131,0,0,1255,50,2020/12/30 14:28:54+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2633991,52.1502081,0,0,1256,53,2020/12/30 14:28:58+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2634063,52.1502126,0,0,1257,55,2020/12/30 14:29:02+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.263398,52.1502063,0,0,1258,54,2020/12/30 14:29:06+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2633826,52.1502001,0,0,1259,52,2020/12/30 14:29:10+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2633686,52.1501953,0,0,1260,49,2020/12/30 14:29:14+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2633711,52.1501978,0,0,1261,48,2020/12/30 14:29:18+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2633668,52.1501921,0,0,1262,47,2020/12/30 14:29:22+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2633726,52.1501868,0,0,1263,44,2020/12/30 14:29:26+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2633755,52.1501848,0,0,1264,45,2020/12/30 14:29:30+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2633748,52.1501819,0,0,1265,44,2020/12/30 14:29:34+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2633853,52.1501891,0,0,1266,46,2020/12/30 14:29:38+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2633871,52.1501896,0,0,1267,49,2020/12/30 14:29:42+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2633853,52.150185,0,0,1268,48,2020/12/30 14:29:46+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2633735,52.1501901,0,0,1269,47,2020/12/30 14:29:50+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2633737,52.1502006,0,0,1270,48,2020/12/30 14:29:54+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.2633774,52.1502067,0,0,1271,48,2020/12/30 14:29:58+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2633858,52.1502133,0,0,1272,48,2020/12/30 14:30:01+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.2633913,52.1502218,0,0,1273,48,2020/12/30 14:30:02+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2633809,52.1502395,0,0,1274,49,2020/12/30 14:30:06+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.2633548,52.150243,0,0,1275,49,2020/12/30 14:30:10+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2633206,52.1502299,0,0,1276,51,2020/12/30 14:30:14+00,,,,speed: 0.4,,,,,,,,,,,,,,,,,
1.263285,52.1502213,0,0,1277,52,2020/12/30 14:30:18+00,,,,speed: 0.4,,,,,,,,,,,,,,,,,
1.2632581,52.1501976,0,0,1278,51,2020/12/30 14:30:22+00,,,,speed: 0.6,,,,,,,,,,,,,,,,,
1.2631988,52.1501478,0,0,1279,51,2020/12/30 14:30:26+00,,,,speed: 1.0,,,,,,,,,,,,,,,,,
1.2632206,52.1501003,0,0,1280,50,2020/12/30 14:30:30+00,,,,speed: 0.9,,,,,,,,,,,,,,,,,
1.2632263,52.150063,0,0,1281,51,2020/12/30 14:30:34+00,,,,speed: 0.7,,,,,,,,,,,,,,,,,
1.263255,52.15006,0,0,1282,51,2020/12/30 14:30:38+00,,,,speed: 0.4,,,,,,,,,,,,,,,,,
1.263297,52.1500653,0,0,1283,50,2020/12/30 14:30:42+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.2632751,52.1500848,0,0,1284,50,2020/12/30 14:30:46+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.2632796,52.1501266,0,0,1285,50,2020/12/30 14:30:50+00,3,,,speed: 1.8,,,,,,,,,,,,,,,,,
1.2632893,52.1501358,0,0,1286,50,2020/12/30 14:30:54+00,,,,speed: 0.7,,,,,,,,,,,,,,,,,
1.2633245,52.1501373,0,0,1287,50,2020/12/30 14:30:58+00,,,,speed: 0.4,,,,,,,,,,,,,,,,,
1.2633328,52.1501263,0,0,1288,50,2020/12/30 14:31:02+00,,,,speed: 0.6,,,,,,,,,,,,,,,,,
1.2633313,52.1501369,0,0,1289,49,2020/12/30 14:31:06+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.2633928,52.1501104,0,0,1290,49,2020/12/30 14:31:11+00,,,,speed: 0.5,,,,,,,,,,,,,,,,,
1.2633888,52.1501118,0,0,1291,49,2020/12/30 14:31:14+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2633813,52.1501001,0,0,1292,50,2020/12/30 14:31:18+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.263365,52.1500761,0,0,1293,52,2020/12/30 14:31:22+00,,,,speed: 0.6,,,,,,,,,,,,,,,,,
1.2633498,52.1500543,0,0,1294,52,2020/12/30 14:31:26+00,,,,speed: 0.9,,,,,,,,,,,,,,,,,
1.2632891,52.1500208,0,0,1295,53,2020/12/30 14:31:31+00,,,,speed: 0.6,,,,,,,,,,,,,,,,,
1.2633013,52.1499963,0,0,1296,54,2020/12/30 14:31:34+00,,,,speed: 0.8,,,,,,,,,,,,,,,,,
1.2633095,52.1499666,0,0,1297,56,2020/12/30 14:31:39+00,,,,speed: 0.8,,,,,,,,,,,,,,,,,
1.2632861,52.1499688,0,0,1298,57,2020/12/30 14:31:42+00,,,,speed: 0.5,,,,,,,,,,,,,,,,,
1.2632625,52.1499643,0,0,1299,58,2020/12/30 14:31:46+00,,,,speed: 0.6,,,,,,,,,,,,,,,,,
1.2632965,52.14996,0,0,1300,58,2020/12/30 14:31:51+00,,,,speed: 0.6,,,,,,,,,,,,,,,,,
1.2633264,52.1499634,0,0,1301,59,2020/12/30 14:31:54+00,,,,speed: 0.6,,,,,,,,,,,,,,,,,
1.2633631,52.1499792,0,0,1302,61,2020/12/30 14:31:58+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.2633679,52.1499959,0,0,1303,62,2020/12/30 14:32:03+00,,,,speed: 0.4,,,,,,,,,,,,,,,,,
1.2633477,52.1500255,0,0,1304,64,2020/12/30 14:32:06+00,,,,speed: 0.6,,,,,,,,,,,,,,,,,
1.263322,52.1501139,0,0,1305,60,2020/12/30 14:32:10+00,,,,speed: 0.8,,,,,,,,,,,,,,,,,
1.2633144,52.1501461,0,0,1306,60,2020/12/30 14:32:12+00,,,,speed: 0.7,,,,,,,,,,,,,,,,,
1.2632891,52.1501656,0,0,1307,59,2020/12/30 14:32:15+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2632841,52.1501726,0,0,1308,59,2020/12/30 14:32:18+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2632646,52.1501628,0,0,1309,57,2020/12/30 14:32:23+00,,,,speed: 0.4,,,,,,,,,,,,,,,,,
1.2632486,52.1501535,0,0,1310,56,2020/12/30 14:32:26+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.2632231,52.1501221,0,0,1311,55,2020/12/30 14:32:31+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.2632056,52.1501274,0,0,1312,56,2020/12/30 14:32:35+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2631918,52.1501401,0,0,1313,56,2020/12/30 14:32:38+00,,,,speed: 0.4,,,,,,,,,,,,,,,,,
1.2632115,52.150138,0,0,1314,57,2020/12/30 14:32:42+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2632203,52.1501656,0,0,1315,55,2020/12/30 14:32:46+00,,,,speed: 0.7,,,,,,,,,,,,,,,,,
1.2632425,52.150183,0,0,1316,56,2020/12/30 14:32:50+00,,,,speed: 0.4,,,,,,,,,,,,,,,,,
1.2632658,52.1501981,0,0,1317,57,2020/12/30 14:32:55+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.2632794,52.1501836,0,0,1318,57,2020/12/30 14:32:59+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2632751,52.1501724,0,0,1319,57,2020/12/30 14:33:02+00,,,,speed: 0.4,,,,,,,,,,,,,,,,,
1.2633071,52.1501438,0,0,1320,57,2020/12/30 14:33:06+00,,,,speed: 0.7,,,,,,,,,,,,,,,,,
1.2633853,52.150144,0,0,1321,57,2020/12/30 14:33:10+00,,,,speed: 0.9,,,,,,,,,,,,,,,,,
1.2633808,52.1501254,0,0,1322,55,2020/12/30 14:33:14+00,,,,speed: 0.4,,,,,,,,,,,,,,,,,
1.2633491,52.150094,0,0,1323,56,2020/12/30 14:33:18+00,,,,speed: 0.6,,,,,,,,,,,,,,,,,
1.2632946,52.1500835,0,0,1324,56,2020/12/30 14:33:22+00,,,,speed: 0.9,,,,,,,,,,,,,,,,,
1.263252,52.1500691,0,0,1325,56,2020/12/30 14:33:26+00,,,,speed: 0.8,,,,,,,,,,,,,,,,,
1.2632075,52.1500201,0,0,1326,55,2020/12/30 14:33:30+00,,,,speed: 0.7,,,,,,,,,,,,,,,,,
1.2632043,52.1500014,0,0,1327,54,2020/12/30 14:33:35+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2632174,52.1500678,0,0,1328,53,2020/12/30 14:33:38+00,,,,speed: 2.2,,,,,,,,,,,,,,,,,
1.2632115,52.150075,0,0,1329,51,2020/12/30 14:33:42+00,,,,speed: 0.6,,,,,,,,,,,,,,,,,
1.2631913,52.1501003,0,0,1330,50,2020/12/30 14:33:46+00,,,,speed: 0.6,,,,,,,,,,,,,,,,,
1.2632056,52.1501026,0,0,1331,50,2020/12/30 14:33:50+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.263216,52.1501017,0,0,1332,49,2020/12/30 14:33:54+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.263216,52.1501082,0,0,1333,50,2020/12/30 14:33:58+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.2631872,52.1501061,0,0,1334,49,2020/12/30 14:34:02+00,,,,speed: 1.1,,,,,,,,,,,,,,,,,
1.2631761,52.1501256,0,0,1335,48,2020/12/30 14:34:06+00,28,,,speed: 0.6,,,,,,,,,,,,,,,,,
1.2631735,52.1501803,0,0,1336,48,2020/12/30 14:34:11+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.263173,52.1502264,0,0,1337,49,2020/12/30 14:34:14+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.263173,52.1502264,0,0,1338,49,2020/12/30 14:34:14+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2631836,52.1502359,0,0,1339,50,2020/12/30 14:34:19+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2631869,52.150246,0,0,1340,51,2020/12/30 14:34:22+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2631968,52.15024,0,0,1341,51,2020/12/30 14:34:27+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2631985,52.1502365,0,0,1342,51,2020/12/30 14:34:30+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2631875,52.15025,0,0,1343,49,2020/12/30 14:34:35+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.2631796,52.1502611,0,0,1344,49,2020/12/30 14:34:39+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2631721,52.1502748,0,0,1345,50,2020/12/30 14:34:43+00,,,,speed: 0.4,,,,,,,,,,,,,,,,,
1.2631676,52.1502793,0,0,1346,50,2020/12/30 14:34:46+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2631616,52.1502845,0,0,1347,53,2020/12/30 14:34:51+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2631542,52.1503035,0,0,1348,56,2020/12/30 14:34:54+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2631516,52.1503166,0,0,1349,58,2020/12/30 14:34:59+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2631424,52.1503273,0,0,1350,60,2020/12/30 14:35:03+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2631505,52.1503338,0,0,1351,60,2020/12/30 14:35:06+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2631643,52.1503287,0,0,1352,60,2020/12/30 14:35:10+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.2632138,52.1502665,0,0,1353,60,2020/12/30 14:35:18+00,,,,speed: 0.9,,,,,,,,,,,,,,,,,
1.263237,52.150237,0,0,1354,60,2020/12/30 14:35:21+00,,,,speed: 0.6,,,,,,,,,,,,,,,,,
1.2632406,52.1502133,0,0,1355,60,2020/12/30 14:35:22+00,,,,speed: 0.4,,,,,,,,,,,,,,,,,
1.2632459,52.1501968,0,0,1356,59,2020/12/30 14:35:26+00,,,,speed: 0.4,,,,,,,,,,,,,,,,,
1.2632323,52.1501795,0,0,1357,59,2020/12/30 14:35:31+00,,,,speed: 0.4,,,,,,,,,,,,,,,,,
1.2632378,52.1501686,0,0,1358,59,2020/12/30 14:35:34+00,,,,speed: 0.4,,,,,,,,,,,,,,,,,
1.2631685,52.1502153,0,0,1359,61,2020/12/30 14:35:58+00,,,,speed: 1.0,,,,,,,,,,,,,,,,,
1.2631685,52.1502153,0,0,1360,61,2020/12/30 14:35:58+00,,,,speed: 1.0,,,,,,,,,,,,,,,,,
1.2629738,52.1501818,0,0,1361,55,2020/12/30 15:18:18+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2629738,52.1501818,0,0,1362,55,2020/12/30 15:18:18+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2629189,52.1501323,0,0,1363,59,2020/12/30 15:20:48+00,,,,speed: 0.8,,,,,,,,,,,,,,,,,
1.2631605,52.1501526,0,0,1364,35,2020/12/30 15:23:19+00,,,,speed: 0.9,,,,,,,,,,,,,,,,,
1.2631489,52.1501548,0,0,1365,47,2020/12/30 15:25:53+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.2630133,52.1500913,0,0,1366,53,2020/12/30 15:27:35+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2630133,52.1500913,0,0,1367,53,2020/12/30 15:27:35+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2627115,52.1502741,0,0,1368,90,2020/12/30 15:31:06+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2627115,52.1502741,0,0,1369,90,2020/12/30 15:31:06+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2627115,52.1502741,0,0,1370,90,2020/12/30 15:31:06+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2630626,52.1502588,0,0,1371,61,2020/12/30 15:31:33+00,,,,speed: 0.9,,,,,,,,,,,,,,,,,
1.2630626,52.1502588,0,0,1372,61,2020/12/30 15:31:33+00,,,,speed: 0.9,,,,,,,,,,,,,,,,,
1.2630474,52.1502635,0,0,1373,63,2020/12/30 15:31:38+00,,,,speed: 0.6,,,,,,,,,,,,,,,,,
1.2630431,52.1502491,0,0,1374,62,2020/12/30 15:31:41+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.263144,52.1501983,0,0,1375,59,2020/12/30 15:31:45+00,,,,speed: 1.5,,,,,,,,,,,,,,,,,
1.2631403,52.1502116,0,0,1376,59,2020/12/30 15:31:50+00,,,,speed: 0.6,,,,,,,,,,,,,,,,,
1.2631311,52.1502179,0,0,1377,59,2020/12/30 15:31:53+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2631523,52.1502365,0,0,1378,58,2020/12/30 15:31:58+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.2631636,52.1502298,0,0,1379,58,2020/12/30 15:32:01+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.2631605,52.1502316,0,0,1380,59,2020/12/30 15:32:05+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2632085,52.1502193,0,0,1381,59,2020/12/30 15:32:09+00,,,,speed: 0.8,,,,,,,,,,,,,,,,,
1.2631508,52.1502296,0,0,1382,58,2020/12/30 15:32:14+00,,,,speed: 0.5,,,,,,,,,,,,,,,,,
1.2631623,52.1502331,0,0,1383,56,2020/12/30 15:32:18+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2631773,52.1502403,0,0,1384,54,2020/12/30 15:32:22+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2631761,52.150243,0,0,1385,53,2020/12/30 15:32:25+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2631728,52.1502498,0,0,1386,53,2020/12/30 15:32:29+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2631519,52.1502594,0,0,1387,52,2020/12/30 15:32:34+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2631531,52.150256,0,0,1388,52,2020/12/30 15:32:38+00,,,,speed: 0.0,,,,,,,,,,,,,,,,,
1.2631283,52.1502645,0,0,1389,52,2020/12/30 15:32:41+00,,,,speed: 1.2,,,,,,,,,,,,,,,,,
1.2630735,52.1502663,0,0,1390,53,2020/12/30 15:32:45+00,,,,speed: 0.5,,,,,,,,,,,,,,,,,
1.2630489,52.1502946,0,0,1391,54,2020/12/30 15:32:49+00,,,,speed: 0.7,,,,,,,,,,,,,,,,,
1.2630528,52.1503088,0,0,1392,54,2020/12/30 15:32:53+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.2630968,52.1503036,0,0,1393,55,2020/12/30 15:32:58+00,,,,speed: 0.6,,,,,,,,,,,,,,,,,
1.2631316,52.1502788,0,0,1394,53,2020/12/30 15:33:01+00,,,,speed: 0.6,,,,,,,,,,,,,,,,,
1.2631975,52.1502656,0,0,1395,53,2020/12/30 15:33:05+00,105,,,speed: 1.2,,,,,,,,,,,,,,,,,
1.2632456,52.15027,0,0,1396,50,2020/12/30 15:33:10+00,,,,speed: 0.9,,,,,,,,,,,,,,,,,
1.2632525,52.1502411,0,0,1397,50,2020/12/30 15:33:14+00,,,,speed: 0.9,,,,,,,,,,,,,,,,,
1.2632593,52.1502345,0,0,1398,51,2020/12/30 15:33:17+00,,,,speed: 0.5,,,,,,,,,,,,,,,,,
1.2632653,52.1502191,0,0,1399,55,2020/12/30 15:33:21+00,,,,speed: 0.5,,,,,,,,,,,,,,,,,
1.2632438,52.1502206,0,0,1400,57,2020/12/30 15:33:25+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2632186,52.1501951,0,0,1401,60,2020/12/30 15:33:30+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2632156,52.1501896,0,0,1402,61,2020/12/30 15:33:33+00,,,,speed: 0.4,,,,,,,,,,,,,,,,,
1.2631823,52.1500596,0,0,1403,41,2020/12/30 15:34:13+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.2631744,52.1502089,0,0,1404,62,2020/12/30 15:36:57+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2631744,52.1502089,0,0,1405,62,2020/12/30 15:36:57+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2633599,52.1501783,0,0,1406,35,2020/12/30 15:39:30+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2633599,52.1501783,0,0,1407,35,2020/12/30 15:39:30+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2633599,52.1501783,0,0,1408,35,2020/12/30 15:39:30+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2632493,52.1501396,0,0,1409,33,2020/12/30 15:41:57+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2632493,52.1501396,0,0,1410,33,2020/12/30 15:41:57+00,,,,speed: 0.2,,,,,,,,,,,,,,,,,
1.2631741,52.1502218,0,0,1411,53,2020/12/30 15:44:52+00,,,,speed: 1.3,,,,,,,,,,,,,,,,,
1.2631741,52.1502218,0,0,1412,53,2020/12/30 15:44:52+00,,,,speed: 1.3,,,,,,,,,,,,,,,,,
1.263315,52.1501473,0,0,1413,23,2020/12/30 15:47:08+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.263315,52.1501473,0,0,1414,23,2020/12/30 15:47:08+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.2632786,52.1502221,0,0,1415,43,2020/12/30 15:50:03+00,,,,speed: 1.0,,,,,,,,,,,,,,,,,
1.2632786,52.1502221,0,0,1416,43,2020/12/30 15:50:03+00,,,,speed: 1.0,,,,,,,,,,,,,,,,,
1.2634135,52.1501936,0,0,1417,-13,2020/12/30 15:51:01+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.2634135,52.1501936,0,0,1418,-13,2020/12/30 15:51:01+00,,,,speed: 0.3,,,,,,,,,,,,,,,,,
1.2632013,52.150118,0,0,1419,43,2020/12/30 15:54:30+00,,,,speed: 0.4,,,,,,,,,,,,,,,,,
1.2632013,52.150118,0,0,1420,43,2020/12/30 15:54:30+00,,,,speed: 0.4,,,,,,,,,,,,,,,,,
1.2630776,52.1501789,0,0,1421,58,2020/12/30 15:56:40+00,,,,speed: 1.2,,,,,,,,,,,,,,,,,
1.2632008,52.1501853,0,0,1422,31,2020/12/30 16:04:21+00,,,,speed: 0.5,,,,,,,,,,,,,,,,,
1.2631285,52.1502231,0,0,1423,38,2020/12/30 16:25:35+00,,,,speed: 1.2,,,,,,,,,,,,,,,,,
1.2631285,52.1502231,0,0,1424,38,2020/12/30 16:25:35+00,,,,speed: 1.2,,,,,,,,,,,,,,,,,
1.2637476,52.1500168,0,0,1425,45,2020/12/30 16:27:55+00,,,,speed: 0.1,,,,,,,,,,,,,,,,,
1.263178,52.1503414,0,0,1426,63,2020/12/30 16:30:29+00,,,,speed: 0.4,,,,,,,,,,,,,,,,,
1.2635176,52.1501533,0,0,1427,57,2020/12/30 16:48:25+00,,,,speed: 0.6,,,,,,,,,,,,,,,,,
